period,position,final_seniority,final_salary
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6040 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7125 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1510 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4750 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1280 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1890 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1045 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4650 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1350 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,700 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4235 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3100 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3800 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2700 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1100 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,600 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3800 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4200 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1550 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7300 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,760 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8780 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2750 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,650 nan nan
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4600.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4250.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,780.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1618.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3610.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6270.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,940.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7710.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1450.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3050.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,950.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1995.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6745.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2280.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,11800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1080.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1480.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4600.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5750.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,630.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1350.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,850.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1579.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,570.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1430.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,7000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6950.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3550.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,570.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2530.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1050.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1085.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,520.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1045.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,8000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,780.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,950.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,450.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1560.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5650.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3900.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,12500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1050.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2250.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1880.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3285.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7182.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2500.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1600.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4225.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3250.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1280.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2000.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7700.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4100.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7250.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,850.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400.0 nan nan
2023_H2,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3100.0 nan nan
